1030.0,1031.5,speaker_SPEAKER_07
1031.6,1040.2,speaker_SPEAKER_07
1040.3,1043.5,speaker_SPEAKER_07
1043.7,1045.6,speaker_SPEAKER_07
1045.9,1046.9,speaker_SPEAKER_07
1047.1,1048.9,speaker_SPEAKER_07
1049.1,1052.8,speaker_SPEAKER_07
1053.2,1058.7,speaker_SPEAKER_07
1058.9,1062.0,speaker_SPEAKER_07
1062.0,1066.4,speaker_SPEAKER_09
1066.4,1072.0,speaker_SPEAKER_03
1072.3,1076.2,speaker_SPEAKER_03
1076.6,1088.7,speaker_SPEAKER_03
1089.1,1091.4,speaker_SPEAKER_03
1089.5,1091.0,speaker_SPEAKER_09
1091.4,1100.6,speaker_SPEAKER_03
1101.0,1102.8,speaker_SPEAKER_03
1103.0,1113.2,speaker_SPEAKER_03
1113.3,1116.4,speaker_SPEAKER_09
1115.2,1118.1,speaker_SPEAKER_03
1118.1,1133.7,speaker_SPEAKER_09
1134.3,1146.9,speaker_SPEAKER_09
1147.8,1155.8,speaker_SPEAKER_09
1156.3,1161.5,speaker_SPEAKER_09
1162.2,1174.5,speaker_SPEAKER_09
1175.1,1176.8,speaker_SPEAKER_09
1177.1,1187.1,speaker_SPEAKER_09
1187.5,1187.9,speaker_SPEAKER_09
1188.5,1189.3,speaker_SPEAKER_09
1190.1,1191.0,speaker_SPEAKER_09
1192.0,1192.3,speaker_SPEAKER_09
1192.7,1195.9,speaker_SPEAKER_01
1196.3,1197.8,speaker_SPEAKER_01
1198.1,1198.4,speaker_SPEAKER_01
1199.2,1203.6,speaker_SPEAKER_01
1207.3,1207.3,speaker_SPEAKER_09
1207.3,1207.5,speaker_SPEAKER_08
1207.5,1209.4,speaker_SPEAKER_09
1207.5,1208.1,speaker_SPEAKER_08
1209.6,1218.8,speaker_SPEAKER_08
1209.8,1210.1,speaker_SPEAKER_09
1219.1,1227.1,speaker_SPEAKER_08
1227.3,1230.0,speaker_SPEAKER_08
1230.5,1233.1,speaker_SPEAKER_09
1233.3,1234.3,speaker_SPEAKER_09
1235.0,1238.4,speaker_SPEAKER_09
1236.1,1236.5,speaker_SPEAKER_08
1238.4,1252.7,speaker_SPEAKER_08
1252.9,1255.8,speaker_SPEAKER_08
1255.8,1258.6,speaker_SPEAKER_08
1258.7,1260.3,speaker_SPEAKER_09
1260.5,1264.1,speaker_SPEAKER_08
1265.0,1266.9,speaker_SPEAKER_08
1267.6,1272.6,speaker_SPEAKER_05
1273.0,1284.4,speaker_SPEAKER_05
1284.6,1285.9,speaker_SPEAKER_05
1286.2,1290.0,speaker_SPEAKER_05
1290.3,1293.1,speaker_SPEAKER_05
1293.3,1295.0,speaker_SPEAKER_05
1295.4,1298.0,speaker_SPEAKER_05
1298.3,1303.8,speaker_SPEAKER_05
1304.3,1305.1,speaker_SPEAKER_05
1305.6,1307.0,speaker_SPEAKER_05
1307.5,1316.6,speaker_SPEAKER_05
1317.0,1320.7,speaker_SPEAKER_05
1319.4,1321.2,speaker_SPEAKER_09
1321.2,1323.6,speaker_SPEAKER_05
1323.7,1327.4,speaker_SPEAKER_05
1327.8,1329.8,speaker_SPEAKER_05
1330.1,1332.9,speaker_SPEAKER_05
1333.0,1333.6,speaker_SPEAKER_05
1334.1,1336.6,speaker_SPEAKER_05
1337.2,1341.7,speaker_SPEAKER_05
1341.7,1344.3,speaker_SPEAKER_05
1344.6,1346.5,speaker_SPEAKER_05
